run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,ctmean,ctsigma,fan_mean,fan_stdev,fan_current_correction,IHWP
24870,8.5831,Cu,1.531,29.045,3.632,11.075,PI+SIDIS,0.25,3.3,0.5,5.2,99.379,48.623,99.66,48.761,100.68,49.262,101.91,49.866,100.51,49.18,417.0,9347.0,419.0,9359.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,165.0,133.0,32.0,0.320641,51.1701,0.306962,33.1268,1.40627,1.035434,IN
24871,8.5831,Cu,1.531,29.045,3.632,11.075,PI+SIDIS,0.25,3.3,0.5,5.2,90.76,49.107,91.015,49.245,92.132,49.849,93.261,50.46,91.887,49.717,778.0,95056.0,739.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,148.0,38.1667,109.833,1.20307,31.1994,0.323034,33.4158,1.34087,1.035354,IN
24872,8.5831,Cu,1.531,29.045,3.632,11.075,PI+SIDIS,0.25,3.3,0.5,5.2,88.739,48.153,88.993,48.291,90.186,48.938,91.273,49.528,89.989,48.831,356.0,90767.0,241.0,5732.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,166.0,116.833,49.1667,0.551057,51.1827,0.319775,33.373,1.30698,1.034748,IN
24873,8.5831,Cu,1.531,29.045,3.632,11.075,PI+SIDIS,0.25,3.3,0.5,5.2,92.643,48.165,92.914,48.306,93.947,48.843,95.048,49.416,93.625,48.676,904.0,98904.0,208.0,4237.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,185.0,122.667,62.3333,0.670549,51.1823,0.336561,32.5804,1.44365,1.035893,IN
24874,8.5831,Cu,1.531,29.045,3.632,11.075,PI+SIDIS,0.25,3.3,0.5,5.2,20.533,41.695,20.595,41.819,20.691,42.015,20.924,42.487,20.59,41.809,927.0,2637.0,65.0,633.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,42.0,27.8333,14.1667,0.690793,50.9877,0.562833,32.6233,1.38586,1.030912,IN
24877,10.6716,LD2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,10.589,39.845,10.598,39.88,10.664,40.129,10.789,40.599,10.623,39.976,8231.0,1552.0,99.0,892.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,5115.0,941.5,4173.5,401.152,51.2226,0.351287,33.5782,1.18,1.028649,IN
24878,10.6716,LD2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,56.804,50.136,56.906,50.226,57.367,50.632,58.077,51.26,57.111,50.407,32029.0,88463.0,733.0,5854.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,27992.0,6285.33,21706.7,390.676,51.2229,0.35385,33.5663,1.18591,1.035805,IN
24879,10.6716,LD2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,11.322,42.608,11.334,42.653,11.399,42.898,11.537,43.415,11.355,42.731,570.0,8550.0,30.0,625.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,5470.0,1038.17,4431.83,399.368,51.2348,0.358268,33.6341,1.1804,1.030519,IN
24880,10.6716,LD2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,74.525,38.971,74.598,39.009,74.962,39.199,75.86,39.669,74.651,39.036,60106.0,98839.0,503.0,324.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,35584.0,6530.5,29053.5,397.408,51.2372,0.351316,33.7437,1.21284,1.027914,IN
24881,10.6716,LD2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,74.814,38.649,74.874,38.68,75.209,38.853,76.105,39.316,74.92,38.704,60456.0,98736.0,765.0,1081.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,36123.0,6501.33,29621.7,403.851,51.2341,0.348107,33.5138,1.23987,1.027861,IN
24882,10.6716,LD2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,46.434,26.702,46.445,26.707,46.581,26.786,47.045,27.053,46.382,26.671,44773.0,26549.0,504.0,7136.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,21464.0,2781.5,18682.5,408.644,51.2438,0.336454,33.1226,1.21615,1.019475,IN
24883,10.6716,LD2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,22.407,12.836,22.421,12.845,22.497,12.888,22.589,12.941,22.405,12.835,5957.0,982.0,65.0,722.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,9858.0,633.333,9224.67,417.129,51.2534,0.327105,-999,-999,-999,IN
24884,10.6716,LD2,-3.642,16.75,6.538,7.51,HMSDIS,0.25,3.3,0.9,-0.8,20840.028,37.301,20849.573,37.318,20926.185,37.45,21173.531,37.89,20845.166,37.31,0.9983,0.9957,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,0.99792,96.5952,-999,-999,-999,-999,-999,-999,32.5109,1.3468,1.027598,IN
24885,10.6716,LD2,-3.642,16.75,6.538,7.51,SHMSDIS,0.25,3.3,0.9,-0.8,33722.1,37.666,33744.261,37.691,33881.471,37.844,34285.036,38.295,33746.149,37.693,-999,-999,0.9838,0.9711,-1.0,65.0,-1.0,-1.0,-1.0,-1.0,1.0,96.5853,-999,-999,-999,-999,-999,-999,34.1455,1.62478,1.02673,IN
24886,10.6716,LH2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,77.216,49.644,77.615,49.9,78.188,50.269,79.157,50.891,78.015,50.157,31777.0,6681.0,544.0,2734.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,20985.0,2418.0,18567.0,242.661,51.2279,0.342722,33.6823,1.29822,1.035407,IN
24887,10.6716,LH2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,62.204,47.125,62.586,47.414,63.262,47.927,64.033,48.511,63.149,47.841,83158.0,8014.0,194.0,8929.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,16917.0,1909.83,15007.2,242.153,51.2086,0.347556,33.9224,1.38413,1.033409,IN
24888,10.6716,LH2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,75.109,50.596,75.513,50.868,76.516,51.544,77.462,52.181,76.357,51.437,28505.0,11348.0,717.0,5660.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-999,20685.0,2026.83,18658.2,255.097,51.2005,0.345036,33.3309,1.30469,1.036621,IN
24889,10.6716,LH2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,63.151,35.711,63.495,35.905,64.145,36.273,64.885,36.691,64.04,36.213,38754.0,560.0,845.0,6836.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,17148.0,1400.83,15747.2,249.532,51.2026,0.336985,34.3775,1.329,1.025395,IN
24890,10.6716,LH2,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,34.977,17.999,35.146,18.087,35.299,18.165,35.528,18.283,35.184,18.106,6276.0,4733.0,24.0,419.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,9257.0,394.167,8862.83,254.194,51.2481,0.331955,33.8346,1.48055,1.0132,IN
24891,10.6716,LH2,-3.642,16.75,6.538,7.51,HMSDIS,0.25,3.3,0.9,-0.8,46293.459,51.638,46638.561,52.023,46996.54,52.42,47591.354,53.08,46905.228,52.32,0.9983,0.9952,-999,-999,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,1.0,97.5342,-999,-999,-999,-999,-999,-999,34.0917,1.33038,1.03616,IN
24892,10.6716,LH2,-3.642,16.75,6.538,7.51,SHMSDIS,0.25,3.3,0.9,-0.8,43819.227,45.008,44154.549,45.352,44582.397,45.791,45120.093,46.344,44469.771,45.676,-999,-999,0.9851,0.9744,-1.0,65.0,-1.0,-1.0,-1.0,-1.0,0.99887,97.7734,-999,-999,-999,-999,-999,-999,34.3907,1.30475,1.031506,IN
24893,10.6716,Dummy,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,62.767,37.815,63.22,38.088,63.886,38.489,64.63,38.937,63.763,38.415,6885.0,617.0,97.0,82.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,7100.0,625.333,6474.67,102.538,51.2061,0.339233,33.8433,1.24557,1.027209,IN
24894,10.6716,Dummy,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,71.827,40.146,72.287,40.403,72.746,40.66,73.612,41.144,72.469,40.505,7607.0,5677.0,32.0,809.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,8266.0,738.167,7527.83,104.609,51.2356,0.331035,33.4275,1.38435,1.029141,IN
24895,10.6716,Dummy,-3.642,16.75,6.538,7.51,HMSDIS,0.25,3.3,0.9,-0.8,35314.539,36.236,35515.617,36.442,35533.88,36.46,35940.422,36.87,35385.009,36.3,0.9985,0.9958,-999,-999,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,0.99789,98.9379,-999,-999,-999,-999,-999,-999,33.0959,1.24678,1.026555,IN
24896,10.6716,Dummy,-3.642,16.75,6.538,7.51,SHMSDIS,0.25,3.3,0.9,-0.8,36546.543,40.267,36765.777,40.508,36842.163,40.593,37287.834,41.084,36751.306,40.493,-999,-999,0.9884,0.9789,-1.0,17.0,-1.0,-1.0,-1.0,-1.0,0.99861,98.8963,-999,-999,-999,-999,-999,-999,33.1625,1.32044,1.029446,IN
24897,10.6716,C,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,57.879,40.139,58.278,40.416,58.993,40.912,59.675,41.384,58.879,40.832,92406.0,7592.0,600.0,2098.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,13943.0,2072.67,11870.3,205.278,51.202,0.345808,33.6935,1.29021,1.028923,IN
24898,10.6716,C,-3.642,16.75,6.538,7.51,PI+SIDIS,0.25,3.3,0.9,-0.8,141.62,49.291,142.61,49.637,143.36,49.897,145.1,50.502,142.72,49.673,91743.0,49562.0,263.0,6297.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-999,34248.0,5263.5,28984.5,206.148,51.2531,0.343074,33.6996,1.2776,1.035204,IN
