run,ebeam,target,hms_p,hms_th,shms_p,shms_th,run_type,x,Q2,z,thpq,BCM1_Q,BCM1_I,BCM2_Q,BCM2_I,BCM4A_Q,BCM4A_I,BCM4B_Q,BCM4B_I,BCM4C_Q,BCM4C_I,h_esing_Eff,h_hadron_Eff,p_esing_Eff,p_hadron_Eff,ps1,ps2,ps3,ps4,ps5,ps6,comp_livetime,electr_deadtime,coin,randoms,ransubcoin,normyield,normyield_err,ctmean,ctsigma,boil_corr,IHWP,coinblock_ratio,BCM2_Q_hp,BCM2_Q_hm,h_EL_CLEAN,p_EL_CLEAN
27163,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,50.249,30.916,50.023,30.777,43.965,27.05,245.245,150.891,68.513,42.154,0.9999,0.9987,0.9763,0.9795,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,0.046,2190.0,648.385,1541.62,31.591,0.969839,51.1777,0.395895,1.0,-999,-999,24582.12249,24564.84651,1434940.0,60584461.0
27164,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,49.332,30.9,49.117,30.765,43.43,27.203,240.915,150.902,67.77,42.449,0.9998,0.9986,0.9809,0.9792,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,0.0459,2223.0,616.385,1606.62,33.5438,0.994838,51.1419,0.417855,1.0,-999,-999,24139.84349,24122.57351,1409582.0,59584300.0
27165,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,49.382,30.722,49.141,30.572,43.582,27.113,240.979,149.919,67.953,42.275,0.9998,0.9986,0.9795,0.9797,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9999,0.0457,2174.0,624.846,1549.15,32.3118,0.983208,51.1134,0.422118,1.0,-999,-999,24148.55037,24131.15763,1410191.0,59661261.0
27166,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,54.028,31.046,53.756,30.889,47.411,27.243,263.268,151.279,73.787,42.399,0.9998,0.9985,0.9771,0.9789,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,0.0459,2296.0,683.231,1612.77,30.776,0.924785,51.1753,0.414652,1.0,-999,-999,26425.3801,26406.8479,1542683.0,65033360.0
27167,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,53.624,30.894,53.361,30.742,46.948,27.048,261.649,150.742,73.136,42.135,0.9999,0.9983,0.9801,0.9785,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99987,0.046,2401.0,679.615,1721.38,33.1022,0.952471,51.1558,0.423427,1.0,-999,-999,26229.90844,26210.84556,1530154.0,64402789.0
27168,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,54.418,30.944,54.155,30.795,47.844,27.206,265.528,150.989,74.616,42.43,0.9999,0.9987,0.9789,0.9794,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9999,0.0461,2423.0,687.692,1735.31,32.8501,0.941947,51.0435,0.426107,1.0,-999,-999,26681.52621,26662.07979,1554991.0,65512051.0
27169,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,48.939,30.863,48.719,30.724,43.122,27.194,239.061,150.76,67.234,42.4,0.9999,0.9986,0.9789,0.9787,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99989,0.046,2151.0,614.923,1536.08,32.3471,0.987337,51.0429,0.415664,1.0,-999,-999,23944.08316,23924.82484,1396464.0,59042230.0
27170,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,46.171,30.615,45.971,30.482,40.714,26.997,225.922,149.804,63.461,42.079,0.9998,0.9987,0.9803,0.9793,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,0.0458,2130.0,584.385,1545.62,34.4763,1.04026,51.016,0.427142,1.0,-999,-999,22589.52545,22572.97755,1321785.0,55787265.0
27171,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,55.979,31.172,55.686,31.009,49.323,27.466,272.989,152.013,76.859,42.799,0.9998,0.9987,0.9685,0.968,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.99152,0.0461,3410.0,1509.83,1900.17,35.5595,1.13241,51.0054,0.410379,1.0,-999,-999,27378.31153,27358.75047,1599925.0,67621810.0
27172,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,32.358,31.165,32.189,31.002,28.503,27.452,158.17,152.339,44.414,42.776,0.9998,0.9987,0.9786,0.9811,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,0.046,1390.0,412.231,977.769,31.0898,1.19891,50.9993,0.440912,1.0,-999,-999,15800.91767,15789.38633,924778.0,39053524.0
27173,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,30.519,31.031,30.363,30.872,26.884,27.335,148.93,151.427,41.881,42.584,0.9999,0.9985,0.9759,0.9803,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9999,0.046,1349.0,392.0,957.0,32.2824,1.25274,51.0169,0.414267,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,873419.0,36835513.0
27174,6.449,LH2,-1.165,31.278,2.766,8.275,HMSDIS,0.22,2.2,0.5,2.0,27589.267,30.98,27451.817,30.825,24302.142,27.288,134810.92,151.377,37857.334,42.509,0.9998,0.9987,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,95.4118,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,789180.0,33301848.0
27175,6.449,LH2,-1.165,31.278,2.766,8.275,HMSDIS,0.22,2.2,0.5,2.0,27607.681,30.935,27474.971,30.786,24317.122,27.248,135041.819,151.316,37887.184,42.453,0.9998,0.9987,-999,-999,-1.0,-1.0,17.0,-1.0,-1.0,-1.0,-999,95.4159,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,789836.0,33342469.0
27176,6.449,Dummy,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,72.616,41.1,72.302,40.922,64.069,36.263,266.775,150.993,99.851,56.515,0.9999,0.999,0.9851,0.9852,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,0.0204,795.0,145.308,649.692,9.14126,0.399497,51.0267,0.420526,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,730862.0,23996914.0
27177,6.449,Dummy,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,69.443,40.568,69.107,40.371,61.245,35.779,256.093,149.605,95.446,55.758,0.9997,0.9991,0.9835,0.9838,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.0203,722.0,141.0,581.0,8.56671,0.399158,51.0581,0.417209,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,699164.0,22959047.0
27178,6.449,Dummy,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,72.184,40.92,71.804,40.705,63.629,36.071,265.717,150.632,99.164,56.215,0.9999,0.9987,0.9859,0.9853,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99996,0.0203,760.0,143.0,617.0,8.74069,0.393358,51.0481,0.411252,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,724932.0,23867831.0
27179,6.449,Dummy,-1.165,31.278,2.766,8.275,HMSDIS,0.22,2.2,0.5,2.0,41142.55,40.596,40934.349,40.391,36275.579,35.794,151349.764,149.34,56515.112,55.764,0.9999,0.999,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,97.969,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,414990.0,13614231.0
27180,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,51.946,30.771,51.69,30.62,45.72,27.083,253.906,150.407,71.226,42.192,0.9998,0.9991,0.9799,0.9816,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99988,0.0458,2210.0,668.077,1541.92,30.5168,0.941162,51.0091,0.43506,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,1488692.0,62986192.0
27181,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,45.888,30.824,45.676,30.681,40.398,27.136,224.657,150.904,62.932,42.272,0.9998,0.999,0.9802,0.9822,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99988,0.0458,2086.0,593.077,1492.92,33.4176,1.03346,51.0092,0.42542,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,1314235.0,55622568.0
27182,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,55.06,31.034,54.776,30.874,48.453,27.31,269.465,151.881,75.471,42.538,0.9998,0.9989,0.9816,0.9819,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99993,0.0458,2474.0,691.538,1782.46,33.2794,0.938588,51.0239,0.426532,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,1575093.0,66654753.0
27183,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,56.852,30.833,56.537,30.662,50.024,27.13,278.02,150.781,77.906,42.251,0.9999,0.9992,0.9797,0.9821,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.00054,0.0458,2570.0,723.231,1846.77,33.3961,0.926616,51.017,0.428601,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,1626308.0,68738424.0
27184,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,56.783,30.862,56.482,30.699,49.989,27.17,278.073,151.136,77.856,42.316,0.9998,0.999,0.9824,0.9824,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99992,0.0457,2482.0,713.308,1768.69,32.0082,0.911503,51.0375,0.436389,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,1623409.0,68663296.0
27185,6.449,LH2,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,59.6,31.122,59.302,30.966,52.478,27.402,291.741,152.339,81.732,42.678,0.9998,0.9991,0.9832,0.983,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9999,0.0458,2674.0,763.154,1910.85,32.9164,0.9005,50.9998,0.437003,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,1705165.0,72121035.0
27186,6.449,Dummy,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,76.157,40.848,75.81,40.662,67.197,36.042,280.832,150.628,104.687,56.15,0.9998,0.9993,0.9861,0.9842,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.0203,799.0,151.077,647.923,8.7044,0.382494,51.0465,0.399428,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,767753.0,25252988.0
27187,6.449,Dummy,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,52.399,40.548,52.125,40.336,46.243,35.784,193.457,149.704,72.035,55.743,0.9999,0.9993,0.9852,0.9848,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99994,0.0203,575.0,109.769,465.231,9.08521,0.4717,51.0285,0.429351,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,526993.0,17381953.0
27188,6.449,Dummy,-1.165,31.278,2.766,8.275,PI+SIDIS,0.22,2.2,0.5,2.0,94.898,40.89,94.427,40.688,83.843,36.127,349.562,150.622,130.583,56.266,0.9998,0.9989,0.986,0.986,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,0.0203,1051.0,194.538,856.462,9.22069,0.351501,51.0419,0.420885,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,957078.0,31579241.0
27189,6.449,LH2,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,39.375,46.561,39.25,46.413,34.606,40.921,121.163,143.275,53.873,63.705,0.9987,1.0,0.9872,0.983,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0042,132.0,2.0,130.0,3.38244,0.299107,51.0683,0.729449,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,139216.0,5095360.0
27190,6.449,LH2,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,83.56,50.743,83.26,50.561,73.746,44.783,247.919,150.553,114.955,69.808,1.0,0.9993,0.9949,0.981,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0042,272.0,5.23077,266.769,3.27183,0.202423,51.1215,0.381671,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,293426.0,10826295.0
27191,6.449,LH2,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,104.978,54.313,104.606,54.12,93.021,48.126,290.957,150.533,144.949,74.992,0.9995,0.9995,0.996,0.9825,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,0.0045,348.0,5.07692,342.923,3.34308,0.181963,51.0422,0.417237,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,368399.0,13648989.0
27192,6.449,LH2,-1.165,44.83,5.154,10.24,HMSDIS,0.44,4.4,0.9,2.0,49816.134,55.732,49667.423,55.566,44228.382,49.481,134606.027,150.592,68895.559,77.078,0.9999,0.9993,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.5362,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,174835.0,6480116.0
27194,6.449,LH2,-1.165,44.83,5.154,10.24,HMSDIS,0.44,4.4,0.9,2.0,37118.127,56.147,37016.072,55.993,32774.277,49.577,100069.095,151.371,50988.913,77.129,0.9999,0.9992,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-999,99.5352,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,130418.0,4820427.0
27195,6.449,Dummy,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,62.46,41.278,62.194,41.103,54.692,36.145,229.736,151.828,85.189,56.3,1.0,1.0,1.0,0.9755,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,34.0,0.0,34.0,0.562012,0.0963842,51.2025,0.536531,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,79859.0,1725365.0
27196,6.449,Dummy,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,70.297,41.203,69.936,40.992,61.913,36.289,258.334,151.417,96.475,56.547,0.9932,0.9925,0.9231,0.9895,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,36.0,0.230769,35.7692,0.52171,0.0875343,51.0897,0.503552,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,89206.0,1950303.0
27197,6.449,Dummy,-1.165,44.83,5.154,10.24,HMSDIS,0.44,4.4,0.9,2.0,36507.947,41.577,36319.804,41.362,32203.258,36.674,133766.344,152.338,50176.202,57.143,0.9998,0.9992,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.918,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,46595.0,1008402.0
27198,6.449,LH2,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,90.278,55.021,90.005,54.854,80.105,48.821,245.491,149.616,124.732,76.019,1.0,0.9989,0.9957,0.9846,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0046,285.0,4.23077,280.769,3.17292,0.190889,51.0288,0.400489,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,316906.0,11771697.0
27199,6.449,LH2,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,99.527,56.553,99.268,56.406,87.76,49.867,267.56,152.033,136.458,77.538,0.9995,0.9978,0.9847,0.9861,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0047,328.0,5.53846,322.462,3.30022,0.185474,51.0886,0.392364,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,348108.0,12933504.0
27200,6.449,Dummy,-1.165,44.83,5.154,10.24,PI+SIDIS,0.44,4.4,0.9,2.0,74.092,41.14,73.78,40.967,64.813,35.988,272.602,151.364,100.927,56.041,1.0,0.9923,1.0,0.9888,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0008,38.0,0.384615,37.6154,0.516895,0.0847417,51.1347,0.362948,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,94016.0,2042650.0
27201,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,108.724,60.553,108.425,60.386,96.252,53.606,269.879,150.306,150.017,83.551,0.9999,0.9984,0.9814,0.9841,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,0.0206,548.0,49.3846,498.615,4.68611,0.220769,51.0873,0.424946,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,379654.0,62999758.0
27202,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,106.911,65.326,106.771,65.24,94.412,57.688,245.589,150.062,146.429,89.472,0.9999,0.9987,0.9851,0.9801,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.0224,499.0,51.6923,447.308,4.28684,0.214934,51.089,0.442576,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,370920.0,61850234.0
27203,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,116.342,67.15,116.495,67.239,98.13,56.639,257.764,148.776,150.442,86.832,0.9998,0.9988,0.985,0.9804,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0237,532.0,61.6154,470.385,4.13142,0.203483,51.2178,0.449757,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,402667.0,65580924.0
27204,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,127.775,70.403,128.255,70.668,104.877,57.787,275.542,151.823,162.231,89.388,0.9999,0.9988,0.9822,0.9817,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99995,0.0243,582.0,65.5385,516.462,4.11413,0.193008,50.9978,0.854658,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,438689.0,70823873.0
27206,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,118.721,69.736,119.15,69.989,95.333,55.998,257.67,151.355,148.474,87.213,0.9999,0.9997,0.9852,0.98,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,0.0242,481.0,64.9231,416.077,3.57392,0.189359,50.1775,1.11673,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,409437.0,64210674.0
27208,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,104.53,65.173,104.812,65.349,84.932,52.954,235.392,146.763,132.022,82.314,0.9998,0.999,0.9879,0.9792,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99998,0.0235,494.0,53.0769,440.923,4.30987,0.218149,49.6336,0.485255,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,360289.0,57588239.0
27209,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,120.521,69.603,120.965,69.86,96.662,55.824,261.761,151.172,150.578,86.962,0.9999,0.9989,0.9831,0.9816,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,0.024,505.0,63.0,442.0,3.7335,0.190728,49.2078,0.566948,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,416877.0,66321511.0
27210,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,114.193,68.495,114.636,68.761,90.233,54.124,250.02,149.968,139.54,83.699,0.9999,0.9984,0.9802,0.981,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99997,0.024,515.0,62.0769,452.923,4.03958,0.203338,49.7159,0.554037,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,392625.0,62420895.0
27211,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,108.721,67.899,109.015,68.082,88.323,55.159,239.138,149.347,141.445,88.335,0.9997,0.9982,0.9859,0.9786,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,0.0239,490.0,54.0769,435.923,4.0994,0.209047,49.9391,0.464296,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,375958.0,60233388.0
27212,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,107.883,68.813,108.003,68.889,92.039,58.707,235.786,150.396,143.698,91.657,1.0,0.999,0.9835,0.977,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0237,429.0,56.0769,372.923,3.54456,0.197854,49.8657,0.466448,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,372927.0,61627641.0
27213,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,120.007,68.844,120.138,68.919,103.096,59.143,262.111,150.365,159.966,91.767,0.9997,0.9991,0.9781,0.9747,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.99974,0.0237,585.0,62.6154,522.385,4.62447,0.214996,50.0387,0.411104,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,414068.0,68463294.0
27214,6.449,LH2,-1.165,44.83,3.837,10.24,HMSDIS,0.44,4.4,0.67,2.0,61620.157,69.002,61705.906,69.098,52863.522,59.197,134535.943,150.653,82129.408,91.968,0.9999,0.9989,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,97.6274,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,212799.0,35112786.0
27215,6.449,LH2,-1.165,44.83,3.837,10.24,HMSDIS,0.44,4.4,0.67,2.0,68089.25,70.78,68210.69,70.906,59066.279,61.4,146565.084,152.356,90625.828,94.207,0.9999,0.9991,-999,-999,-1.0,-1.0,5.0,-1.0,-1.0,-1.0,-999,97.6015,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,234964.0,38788667.0
27216,6.449,Dummy,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,71.693,40.282,71.523,40.186,62.535,35.136,269.483,151.413,97.461,54.76,1.0,1.0,0.9825,0.9752,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0034,78.0,1.61538,76.3846,1.09815,0.127072,50.0,0.424674,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,91421.0,8765529.0
27217,6.449,Dummy,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,74.486,40.625,74.26,40.502,65.019,35.461,279.34,152.352,101.256,55.225,1.0,1.0,0.9865,0.9745,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0034,82.0,0.769231,81.2308,1.12551,0.125514,49.864,0.439608,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,94135.0,9123723.0
27218,6.449,Dummy,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,66.21,40.088,65.965,39.939,57.813,35.004,248.848,150.668,89.974,54.475,1.0,0.9959,0.9722,0.9694,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0034,66.0,0.615385,65.3846,1.02547,0.127461,49.9646,0.433765,1.0,-999,-999,4.9999999999999994e+75,-4.9999999999999994e+75,84673.0,8112886.0
27219,6.449,Dummy,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,66.061,39.817,65.832,39.679,57.718,34.788,248.876,150.005,89.819,54.137,1.0,0.9981,0.9861,0.9702,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0034,70.0,1.15385,68.8462,1.08101,0.131454,49.799,0.296177,1.0,-999,-999,32354.73789,32331.66511,84437.0,8119166.0
27220,6.449,Dummy,-1.165,44.83,3.837,10.24,HMSDIS,0.44,4.4,0.67,2.0,37678.254,40.594,37554.603,40.46,32932.229,35.48,141409.236,152.35,51236.852,55.201,0.9999,0.9992,-999,-999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-999,99.6595,-999,-999,-999,-999,-999,-999,-999,1.0,-999,-999,-999,-999,47742.0,4637570.0
27221,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,74.176,62.868,74.216,62.902,65.179,55.242,170.103,144.171,98.353,83.359,1.0,0.9985,0.9876,0.9812,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0232,348.0,38.0769,309.923,4.2713,0.258176,49.7921,0.456881,1.0,-999,-999,36423.77113,36393.03387,256561.0,42343860.0
27222,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,112.766,67.976,112.829,68.014,99.12,59.751,247.69,149.31,150.007,90.426,1.0,0.9993,0.9784,0.9813,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0238,511.0,59.3846,451.615,4.09066,0.205668,49.7711,0.407519,1.0,-999,-999,55454.66565,55414.11735,389286.0,64414433.0
27223,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,111.67,67.467,111.647,67.453,98.162,59.306,246.552,148.959,148.27,89.58,1.0,0.9994,0.9915,0.9818,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,0.0237,560.0,55.2308,504.769,4.61859,0.217346,49.6488,0.420403,1.0,-999,-999,55014.05922,54968.60878,385408.0,63619517.0
27224,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,120.71,69.211,120.695,69.202,106.208,60.895,262.974,150.779,160.531,92.042,0.9999,0.9994,0.9845,0.9799,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.99999,0.0239,612.0,65.5385,546.462,4.63408,0.21065,49.5634,0.3988,1.0,-999,-999,59471.89251,59427.59549,415457.0,68733610.0
27225,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,118.964,69.084,119.004,69.107,104.838,60.881,259.519,150.706,158.539,92.066,0.9998,0.9994,0.9892,0.9792,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0238,549.0,58.1538,490.846,4.22502,0.202503,49.3946,0.4178,1.0,-999,-999,58501.63722,58457.41878,408619.0,67815991.0
27226,6.449,LH2,-1.165,44.83,3.837,10.24,PI+SIDIS,0.44,4.4,0.67,2.0,120.703,69.505,120.774,69.547,106.521,61.339,262.499,151.157,160.76,92.572,0.9998,0.9994,0.9814,0.9813,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0238,577.0,59.3077,517.692,4.38139,0.204098,49.0874,0.449593,1.0,-999,-999,59508.94371,59465.71129,415094.0,68886307.0
